ts,open,high,low,close,volume,symbol,timeframe
2024-01-01T00:00:00Z,100.0,102.0,99.0,101.0,1000.0,TEST,1d
2024-01-02T00:00:00Z,101.0,105.0,100.0,104.0,1000.0,TEST,1d
2024-01-03T00:00:00Z,104.0,110.0,103.0,109.0,1000.0,TEST,1d
2024-01-04T00:00:00Z,109.0,108.5,106.0,107.0,1000.0,TEST,1d
2024-01-05T00:00:00Z,107.0,107.0,105.0,106.0,1000.0,TEST,1d
2024-01-08T00:00:00Z,106.0,106.5,104.5,105.0,1000.0,TEST,1d
2024-01-09T00:00:00Z,105.0,106.0,104.0,105.5,1000.0,TEST,1d
2024-01-10T00:00:00Z,105.5,107.0,105.0,106.5,1000.0,TEST,1d
2024-01-11T00:00:00Z,106.5,108.0,106.0,107.5,1000.0,TEST,1d
2024-01-12T00:00:00Z,107.5,109.0,107.0,108.5,1000.0,TEST,1d
2024-01-15T00:00:00Z,108.5,112.0,108.0,111.5,1000.0,TEST,1d
2024-01-16T00:00:00Z,111.5,113.0,111.0,112.5,1000.0,TEST,1d
2024-01-17T00:00:00Z,112.5,115.0,112.0,114.0,1000.0,TEST,1d
2024-01-18T00:00:00Z,114.0,114.5,113.0,113.5,1000.0,TEST,1d
2024-01-19T00:00:00Z,113.5,114.0,112.5,113.0,1000.0,TEST,1d
2024-01-22T00:00:00Z,113.0,113.5,112.0,112.5,1000.0,TEST,1d
2024-01-23T00:00:00Z,112.5,113.0,111.5,112.0,1000.0,TEST,1d
2024-01-24T00:00:00Z,112.0,112.5,111.0,111.5,1000.0,TEST,1d
2024-01-25T00:00:00Z,111.5,112.0,110.5,111.0,1000.0,TEST,1d
2024-01-26T00:00:00Z,111.0,111.5,108.0,108.5,1000.0,TEST,1d
2024-01-29T00:00:00Z,108.5,109.0,105.0,105.5,1000.0,TEST,1d
2024-01-30T00:00:00Z,105.5,106.0,102.0,102.5,1000.0,TEST,1d
2024-01-31T00:00:00Z,102.5,103.0,99.0,99.5,1000.0,TEST,1d
2024-02-01T00:00:00Z,99.5,100.0,97.0,97.5,1000.0,TEST,1d
2024-02-02T00:00:00Z,97.5,98.0,95.0,95.5,1000.0,TEST,1d
